order_item_id,order_id,product_id,quantity,unit_price
30133,9965,72,7,363.94
30134,9966,1416,3,355.25
30135,9966,290,1,384.23
30136,9966,228,2,128.02
30137,9966,1357,5,331.79
30138,9966,1274,4,457.68
30139,9967,962,3,355.13
30140,9967,1429,7,288.44
30141,9968,919,6,363.23
30142,9969,1757,9,424.63
30143,9969,1917,9,368.03
30144,9969,1008,1,366.68
30145,9969,497,7,114.33
30146,9969,1340,3,451.82
30147,9970,439,5,271.84
30148,9970,760,9,203.2
30149,9970,1416,10,355.25
30150,9971,1231,3,107.64
30151,9971,721,3,381.77
30152,9971,1341,4,368.61
30153,9971,605,1,212.28
30154,9972,236,9,496.52
30155,9972,1921,8,306.26
30156,9972,867,4,360.69
30157,9972,939,6,491.02
30158,9973,418,2,385.39
30159,9974,1047,1,80.99
30160,9974,441,4,329.54
30161,9974,1936,2,465.83
30162,9975,787,2,187.66
30163,9975,1677,9,190.66
30164,9975,1424,9,441.49
30165,9976,1961,3,194.2
30166,9976,792,5,395.5
30167,9977,1276,1,466.71
30168,9977,1927,4,18.12
30169,9978,1792,6,81.98
30170,9978,1792,10,81.98
30171,9978,1367,5,205.04
30172,9978,1969,1,386.47
30173,9979,491,9,199.83
30174,9979,1003,8,399.08
30175,9980,873,9,315.52
30176,9980,1011,5,218.19
30177,9980,1302,10,274.36
30178,9981,1103,10,36.79
30179,9981,1458,5,405.76
30180,9982,641,2,396.09
30181,9982,117,1,374.92
30182,9982,623,8,83.59
30183,9982,69,3,28.9
30184,9983,419,5,280.59
30185,9983,1810,7,352.35
30186,9984,1996,2,290.78
30187,9984,294,2,472.52
30188,9985,1780,5,430.93
30189,9985,1566,7,475.63
30190,9985,338,4,307.55
30191,9985,168,1,38.07
30192,9986,796,8,347.6
30193,9986,1847,5,12.55
30194,9986,968,7,165.8
30195,9987,895,3,11.44
30196,9987,1901,3,493.29
30197,9988,806,1,481.35
30198,9989,801,1,297.67
30199,9989,1998,4,13.69
30200,9989,301,4,313.66
30201,9989,410,10,23.44
30202,9989,54,6,163.35
30203,9990,849,3,329.1
30204,9990,309,1,272.69
30205,9990,425,4,320.19
30206,9990,1576,5,254.78
30207,9990,835,8,353.5
30208,9991,1344,6,311.11
30209,9991,1174,4,356.37
30210,9992,88,7,53.04
30211,9992,852,9,208.8
30212,9992,1888,5,5.53
30213,9992,1492,1,152.69
30214,9992,702,8,167.12
30215,9993,1599,8,181.92
30216,9994,1020,7,268.94
30217,9994,214,1,17.52
30218,9995,1694,9,228.33
30219,9995,550,7,113.97
30220,9995,1921,3,306.26
30221,9995,908,8,304.26
30222,9996,1548,3,466.72
30223,9997,467,6,112.27
30224,9997,151,3,214.33
30225,9997,514,1,167.2
30226,9997,267,10,366.4
30227,9997,1381,1,455.89
30228,9998,30,6,194.84
30229,9999,1405,9,371.33
30230,10000,781,2,174.7
30231,10000,1162,8,46.08
30232,10000,281,6,449.91
30233,10000,697,8,165.69
30234,10000,164,9,312.15
30235,10001,460,5,223.71
30236,10001,1679,1,372.44
30237,10001,856,7,253.89
30238,10001,673,10,62.67
30239,10002,1858,3,249.53
30240,10003,755,7,39.64
30241,10004,1934,6,253.77
30242,10004,1835,1,386.52
30243,10004,1682,6,171.31
30244,10004,1917,7,368.03
30245,10004,1423,1,297.33
30246,10005,1271,1,280.7
30247,10005,753,3,78.35
30248,10006,703,10,56.54
30249,10006,863,2,456.38
30250,10007,1968,10,445.61
30251,10007,297,8,290.05
30252,10007,744,6,388.33
30253,10007,159,2,33.16
30254,10007,846,1,310.1
30255,10008,882,6,6.35
30256,10008,318,5,23.4
30257,10008,247,2,459.27
30258,10008,1089,2,442.89
30259,10009,69,2,28.9
30260,10010,1797,10,385.66
30261,10010,193,7,437.81
30262,10010,942,5,142.71
30263,10011,1459,10,26.56
30264,10011,246,7,400.99
30265,10011,1976,7,397.76
30266,10012,653,8,200.64
30267,10012,1812,2,389.84
30268,10012,990,2,153.64
30269,10013,1123,7,328.66
30270,10013,268,4,182.71
30271,10013,270,6,86.81
30272,10014,1540,8,22.18
30273,10014,1044,2,14.78
30274,10014,1061,3,458.03
30275,10014,505,10,61.68
30276,10014,930,1,330.72
30277,10015,603,4,444.87
30278,10015,781,4,174.7
30279,10015,243,3,441.57
30280,10016,714,2,314.12
30281,10017,378,6,35.49
30282,10017,741,7,27.98
30283,10017,493,9,29.22
30284,10018,571,3,272.29
30285,10018,774,5,65.7
30286,10019,1904,9,335.61
30287,10019,580,3,39.18
30288,10020,1852,5,114.1
30289,10020,1217,8,26.58
30290,10020,878,8,472.91
30291,10020,1007,10,389.52
30292,10020,666,1,88.93
30293,10021,1410,5,473.23
30294,10022,944,9,460.54
30295,10022,1554,10,353.23
30296,10022,407,7,47.97
30297,10022,1244,4,36.05
30298,10022,1722,2,240.88
30299,10023,482,9,105.63
30300,10023,961,9,375.57
30301,10023,1922,10,450.32
30302,10024,1559,7,58.45
30303,10024,1075,8,459.47
30304,10025,771,1,381.41
30305,10025,446,3,437.16
30306,10026,1207,2,55.68
30307,10026,1220,5,211.28
30308,10026,109,7,81.28
30309,10027,1291,2,287.98
30310,10027,1641,5,223.52
30311,10028,1034,9,382.44
30312,10028,665,1,425.25
30313,10028,1196,2,39.47
30314,10028,177,3,215.28
30315,10029,1810,1,352.35
30316,10030,374,8,115.06
30317,10030,76,9,357.74
30318,10031,643,1,459.72
30319,10031,1737,4,61.88
30320,10031,1457,7,492.2
30321,10031,1735,5,284.63
30322,10031,227,9,199.78
30323,10032,1378,2,481.6
30324,10032,513,2,419.11
30325,10033,111,2,419.47
30326,10033,1284,3,130.68
30327,10033,815,9,473.32
30328,10033,1958,8,300.05
30329,10034,429,4,450.14
30330,10034,151,5,214.33
30331,10034,1576,6,254.78
30332,10034,1800,3,375.61
30333,10034,515,10,341.5
30334,10035,1181,8,348.21
30335,10035,937,4,99.57
30336,10036,1819,4,109.6
30337,10036,1987,7,281.56
30338,10036,1505,2,127.52
30339,10037,1852,2,114.1
30340,10038,663,8,54.79
30341,10039,808,9,201.44
30342,10039,681,3,462.82
30343,10039,21,4,461.32
30344,10039,573,7,363.67
30345,10039,480,7,96.52
30346,10040,765,5,396.11
30347,10041,1647,10,337.38
30348,10041,1859,2,436.63
30349,10041,1133,6,60.88
30350,10041,1483,3,289.76
30351,10041,1993,3,48.5
30352,10042,1182,5,250.68
30353,10042,876,10,69.8
30354,10042,769,4,90.18
30355,10042,116,4,38.18
30356,10043,1872,1,157.72
30357,10044,1387,2,139.3
30358,10044,1072,1,218.03
30359,10044,1242,5,182.14
30360,10045,529,4,445.58
30361,10045,855,8,300.12
30362,10046,250,4,332.69
30363,10046,1542,1,335.23
30364,10046,1817,2,283.12
30365,10046,1843,8,311.24
30366,10047,512,3,335.69
30367,10047,1611,4,159.02
30368,10047,826,3,216.05
30369,10047,665,2,425.25
30370,10047,263,8,28.57
30371,10048,1127,7,420.92
30372,10048,53,2,454.88
30373,10048,738,1,360.66
30374,10049,1998,4,13.69
30375,10049,918,8,405.27
30376,10050,1905,8,92.84
30377,10050,814,1,178.7
30378,10050,303,5,297.67
30379,10050,1811,2,357.78
30380,10051,1288,5,412.75
30381,10051,437,3,95.05
30382,10051,1094,10,496.36
30383,10051,924,9,206.77
30384,10052,1175,6,191.73
30385,10052,1245,5,294.1
30386,10052,717,3,19.14
30387,10052,1505,4,127.52
30388,10052,1072,4,218.03
30389,10053,1731,7,32.12
30390,10054,1765,10,46.23
30391,10054,264,9,498.96
30392,10055,1366,7,402.47
30393,10055,1547,7,10.16
30394,10055,1139,9,441.53
30395,10056,803,10,81.32
30396,10056,1189,2,467.6
30397,10057,1640,9,468.15
30398,10057,359,1,129.55
30399,10058,336,10,67.83
30400,10058,1194,8,304.08
30401,10058,436,1,330.23
30402,10059,594,6,348.25
30403,10059,1129,10,333.32
30404,10059,750,3,145.92
30405,10059,695,6,66.32
30406,10060,421,2,41.51
30407,10060,1770,7,234.24
30408,10060,588,2,464.54
30409,10061,447,8,201.02
30410,10061,389,6,14.01
30411,10061,989,3,442.36
30412,10062,744,5,388.33
30413,10062,1781,4,269.32
30414,10062,1739,2,477.72
30415,10062,1086,8,82.6
30416,10062,174,1,459.24
30417,10063,1453,8,416.92
30418,10063,1129,7,333.32
30419,10063,1742,5,492.08
30420,10063,1740,5,7.67
30421,10063,504,6,331.3
30422,10064,1245,10,294.1
30423,10064,313,10,482.15
30424,10064,1663,5,235.34
30425,10064,430,9,134.44
30426,10065,821,7,57.47
30427,10065,1224,9,219.11
30428,10065,1004,9,324.3
30429,10065,764,2,289.66
30430,10065,1486,7,27.44
30431,10066,627,10,486.54
30432,10066,1560,2,433.89
30433,10066,1185,3,174.87
30434,10066,271,5,483.64
30435,10067,337,3,228.87
30436,10067,497,1,114.33
30437,10068,497,6,114.33
30438,10068,1405,3,371.33
30439,10068,1410,5,473.23
30440,10069,672,7,465.14
30441,10070,1345,8,469.01
30442,10071,1879,3,387.21
30443,10071,210,6,161.63
30444,10071,764,1,289.66
30445,10072,1263,2,477.14
30446,10072,513,8,419.11
30447,10072,1722,1,240.88
30448,10073,881,3,402.56
30449,10073,1931,8,180.31
30450,10073,1047,5,80.99
30451,10073,726,9,205.38
30452,10074,930,1,330.72
30453,10075,933,1,215.74
30454,10075,237,10,295.15
30455,10076,1007,9,389.52
30456,10076,638,9,30.14
30457,10076,392,7,64.32
30458,10076,347,3,319.67
30459,10077,1661,2,82.67
30460,10078,1076,10,169.63
30461,10078,779,10,39.95
30462,10079,1821,8,339.47
30463,10079,1418,2,356.17
30464,10079,1524,7,494.3
30465,10079,451,1,166.23
30466,10080,997,4,424.06
30467,10081,982,7,110.0
30468,10081,1905,4,92.84
30469,10081,1419,3,94.41
30470,10081,1128,5,140.41
30471,10082,1652,2,117.8
30472,10082,1148,4,481.25
30473,10082,1098,9,14.02
30474,10082,667,2,418.19
30475,10083,405,5,124.97
30476,10084,817,7,294.39
30477,10084,21,6,461.32
30478,10085,1694,6,228.33
30479,10085,1244,9,36.05
30480,10086,723,6,448.9
30481,10086,1701,9,190.18
30482,10087,1133,10,60.88
30483,10087,1961,1,194.2
30484,10088,209,6,342.13
30485,10088,1260,9,410.77
30486,10088,933,3,215.74
30487,10088,1758,3,90.78
30488,10089,476,9,184.15
30489,10089,881,1,402.56
30490,10090,1170,8,265.02
30491,10090,1187,8,248.01
30492,10090,1754,8,425.28
30493,10091,1865,10,210.21
30494,10091,903,1,90.94
30495,10091,2000,1,325.77
30496,10091,1179,10,451.5
30497,10091,1336,1,94.8
30498,10092,1154,4,303.69
30499,10092,780,8,374.27
30500,10093,786,5,173.03
30501,10093,1020,10,268.94
30502,10094,1854,3,450.48
30503,10094,1660,7,65.66
30504,10094,1552,6,365.2
30505,10095,1153,8,29.24
30506,10095,1311,6,58.62
30507,10095,415,3,235.8
30508,10095,50,10,397.07
30509,10096,384,10,339.57
30510,10096,181,5,101.39
30511,10096,1929,7,300.36
30512,10096,1556,3,426.52
30513,10096,1929,9,300.36
30514,10097,492,1,423.9
30515,10098,1434,6,160.4
30516,10098,1622,2,266.12
30517,10099,306,4,418.87
30518,10099,586,6,401.79
30519,10099,45,6,434.05
30520,10100,809,2,9.23
30521,10100,1471,5,393.53
30522,10100,717,9,19.14
30523,10100,1029,3,26.99
30524,10100,157,7,316.0
30525,10101,614,2,155.28
30526,10101,1421,2,47.82
30527,10101,539,3,240.36
30528,10101,629,1,6.8
30529,10101,1183,8,322.11
30530,10102,1206,7,408.51
30531,10102,1011,2,218.19
30532,10102,659,9,52.68
30533,10102,461,7,31.14
30534,10102,1585,8,288.88
30535,10103,307,9,379.98
30536,10104,1857,9,335.83
30537,10104,1203,10,94.51
30538,10104,49,1,9.3
30539,10104,1512,6,120.34
30540,10104,1941,2,247.22
30541,10105,1063,2,441.9
30542,10105,914,8,181.64
30543,10105,819,4,280.99
30544,10106,111,5,419.47
30545,10106,664,3,85.45
30546,10106,206,10,144.21
30547,10106,1621,4,361.41
30548,10106,1213,2,405.27
30549,10107,1480,10,91.61
30550,10108,234,6,209.4
30551,10108,861,3,166.53
30552,10108,516,1,85.04
30553,10108,280,4,219.99
30554,10108,1057,2,345.04
30555,10109,1781,6,269.32
30556,10109,575,7,174.93
30557,10109,1821,10,339.47
30558,10109,678,6,489.92
30559,10109,1249,4,22.11
30560,10110,361,2,266.34
30561,10111,1294,4,186.94
30562,10111,830,4,145.37
30563,10112,19,10,263.23
30564,10112,24,7,423.5
30565,10112,1899,10,449.73
30566,10112,1487,10,25.08
30567,10113,1960,9,97.83
30568,10113,869,9,387.9
30569,10114,1821,1,339.47
30570,10114,160,7,416.29
30571,10114,854,7,180.8
30572,10114,1091,5,436.3
30573,10115,625,8,368.5
30574,10116,1026,1,417.82
30575,10117,413,5,495.08
30576,10117,235,3,110.08
30577,10118,1067,4,440.07
30578,10119,310,2,428.27
30579,10119,596,8,51.03
30580,10119,441,1,329.54
30581,10120,1269,10,15.0
30582,10120,1578,1,207.48
30583,10120,1850,3,331.77
30584,10121,1214,9,195.54
30585,10121,221,8,299.28
30586,10121,1808,1,81.21
30587,10121,74,7,418.13
30588,10121,106,6,311.33
30589,10122,1696,3,389.76
30590,10122,1932,1,394.6
30591,10122,1207,3,55.68
30592,10123,1487,6,25.08
30593,10124,788,2,21.43
30594,10124,768,8,128.11
30595,10124,266,7,267.94
30596,10124,93,1,215.81
30597,10124,1986,6,176.55
30598,10125,1238,6,168.22
30599,10125,948,9,363.81
30600,10125,1464,5,54.86
30601,10126,98,4,282.54
30602,10126,1203,5,94.51
30603,10126,1418,9,356.17
30604,10126,95,7,473.05
30605,10126,31,3,269.27
30606,10127,1688,3,255.34
30607,10127,213,7,217.21
30608,10127,373,1,208.23
30609,10128,1866,6,364.13
30610,10128,154,4,22.3
30611,10129,1260,2,410.77
30612,10129,244,10,347.08
30613,10129,42,6,187.33
30614,10129,285,7,287.32
30615,10130,1948,2,190.76
30616,10130,1276,9,466.71
30617,10131,1040,10,466.19
30618,10131,1988,7,373.3
30619,10132,1729,2,438.5
30620,10132,292,10,316.46
30621,10132,533,8,305.61
30622,10133,817,8,294.39
30623,10133,949,4,314.13
30624,10133,909,8,112.29
30625,10133,964,7,251.19
30626,10134,755,1,39.64
30627,10134,1755,5,318.1
30628,10134,1239,3,299.39
30629,10134,1789,5,225.06
30630,10135,478,3,117.52
30631,10135,1549,1,384.62
30632,10136,280,7,219.99
30633,10136,1681,9,499.83
30634,10136,1068,9,372.5
30635,10137,1826,9,208.72
30636,10138,1360,7,207.02
30637,10138,999,5,294.36
30638,10139,1005,6,84.3
30639,10139,683,6,359.6
30640,10139,759,5,27.48
30641,10140,1577,5,188.97
30642,10140,1199,1,197.47
30643,10140,1816,8,276.69
30644,10141,1824,6,320.24
30645,10142,904,7,55.95
30646,10142,230,4,435.96
30647,10142,235,5,110.08
30648,10142,443,8,232.77
30649,10142,99,4,495.54
30650,10143,170,5,84.63
30651,10143,994,3,268.67
30652,10143,920,6,189.49
30653,10143,1190,6,215.19
30654,10144,1335,5,318.24
30655,10145,1872,7,157.72
30656,10145,319,3,30.26
30657,10145,1332,10,425.35
30658,10145,307,1,379.98
30659,10145,1008,3,366.68
30660,10146,165,8,171.34
30661,10146,1209,2,293.51
30662,10146,1489,1,298.52
30663,10146,412,2,347.67
30664,10147,1235,3,91.9
30665,10147,1297,4,422.78
30666,10148,600,5,348.02
30667,10148,1111,2,194.82
30668,10148,1486,2,27.44
30669,10148,1466,1,331.33
30670,10149,797,5,87.32
30671,10149,1752,10,131.27
30672,10150,1571,3,338.03
30673,10150,1933,5,271.32
30674,10150,1602,5,317.45
30675,10150,340,8,308.95
30676,10151,621,1,406.4
30677,10151,34,8,63.14
30678,10151,1228,8,295.46
30679,10151,43,1,283.45
30680,10151,1800,6,375.61
30681,10152,270,6,86.81
30682,10152,1016,2,129.51
30683,10152,472,2,23.55
30684,10152,139,10,148.91
30685,10153,1109,6,257.09
30686,10153,1979,8,448.27
30687,10154,1616,5,493.32
30688,10154,1856,10,314.65
30689,10154,531,10,106.28
30690,10154,1592,6,101.48
30691,10154,1547,7,10.16
30692,10155,252,8,242.84
30693,10155,1055,1,382.48
30694,10156,1683,7,360.7
30695,10156,193,2,437.81
30696,10157,710,2,194.73
30697,10158,417,1,123.35
30698,10158,939,2,491.02
30699,10158,1462,1,403.14
30700,10158,1422,8,362.11
30701,10159,437,5,95.05
30702,10159,1785,7,290.52
30703,10159,1819,1,109.6
30704,10159,763,1,326.64
30705,10159,567,8,374.88
30706,10160,741,8,27.98
30707,10160,1563,6,422.4
30708,10160,1131,6,47.13
30709,10160,652,7,317.4
30710,10160,158,6,90.77
30711,10161,926,9,388.45
30712,10161,385,10,416.91
30713,10161,207,6,399.9
30714,10162,1314,9,102.36
30715,10162,967,6,155.79
30716,10162,235,1,110.08
30717,10162,1307,5,247.86
30718,10162,1584,8,205.16
30719,10163,924,2,206.77
30720,10163,1786,2,305.74
30721,10163,1050,4,465.81
30722,10164,893,2,169.99
30723,10164,1503,1,116.28
30724,10164,1608,1,123.21
30725,10164,303,8,297.67
30726,10164,1344,3,311.11
30727,10165,560,6,124.95
30728,10166,690,10,47.37
30729,10166,8,9,441.16
30730,10166,1470,8,375.4
30731,10166,685,10,294.89
30732,10167,796,4,347.6
30733,10167,1121,9,344.03
30734,10167,1022,7,482.35
30735,10168,1030,9,497.59
30736,10168,1437,9,319.62
30737,10168,1255,10,28.37
30738,10168,231,5,367.6
30739,10169,1266,9,211.02
30740,10169,513,7,419.11
30741,10169,56,2,395.76
30742,10169,1073,3,341.1
30743,10170,986,2,232.35
30744,10171,807,3,465.81
30745,10171,233,6,185.44
30746,10171,1988,8,373.3
30747,10171,859,9,162.36
30748,10172,1234,10,240.52
30749,10172,786,6,173.03
30750,10173,591,1,496.11
30751,10173,505,8,61.68
30752,10173,1698,3,442.92
30753,10173,1178,3,176.43
30754,10174,1081,6,223.45
30755,10174,916,1,127.44
30756,10174,705,2,327.03
30757,10174,657,3,446.77
30758,10174,635,8,94.29
30759,10175,1276,7,466.71
30760,10175,1065,5,264.93
30761,10175,1224,6,219.11
30762,10176,1444,9,463.63
30763,10177,85,8,393.38
30764,10178,475,5,64.28
30765,10178,922,8,485.36
30766,10178,207,6,399.9
30767,10179,988,2,146.38
30768,10179,1493,7,41.21
30769,10179,777,5,269.89
30770,10180,392,7,64.32
30771,10180,1396,6,288.67
30772,10180,456,2,138.01
30773,10180,222,6,302.24
30774,10180,1950,3,225.69
30775,10181,1390,5,70.2
30776,10181,1510,2,300.62
30777,10181,217,5,149.45
30778,10182,949,2,314.13
30779,10183,1548,2,466.72
30780,10183,1551,10,362.22
30781,10184,793,9,158.64
30782,10184,749,3,28.09
30783,10184,395,9,121.55
30784,10185,1455,1,310.13
30785,10185,1670,9,234.62
30786,10186,839,9,283.01
30787,10186,1394,7,18.45
30788,10186,1539,10,34.16
30789,10187,939,8,491.02
30790,10187,1062,2,58.13
30791,10187,659,7,52.68
30792,10188,1092,2,5.18
30793,10188,1434,2,160.4
30794,10188,634,4,454.24
30795,10188,1467,4,300.01
30796,10188,1102,1,221.98
30797,10189,1949,9,373.18
30798,10189,1978,8,183.7
30799,10189,520,10,327.82
30800,10190,1328,10,238.86
30801,10190,1825,6,373.0
30802,10190,1620,7,189.93
30803,10190,659,1,52.68
30804,10191,42,2,187.33
30805,10191,774,9,65.7
30806,10191,1849,6,294.83
30807,10192,703,10,56.54
30808,10192,1752,9,131.27
30809,10192,1484,5,359.17
30810,10193,777,4,269.89
30811,10193,404,4,287.71
30812,10193,43,9,283.45
30813,10193,483,7,404.74
30814,10193,364,8,434.77
30815,10194,384,7,339.57
30816,10195,1372,8,181.13
30817,10195,1264,9,213.95
30818,10195,258,5,27.63
30819,10196,1947,8,455.41
30820,10196,1104,8,187.73
30821,10196,1053,7,405.91
30822,10196,688,4,92.85
30823,10197,609,2,150.73
30824,10197,520,2,327.82
30825,10197,1596,6,120.78
30826,10197,1460,1,72.25
30827,10198,728,7,250.01
30828,10198,569,5,248.08
30829,10198,36,8,10.17
30830,10198,979,9,357.13
30831,10198,797,6,87.32
30832,10199,1259,9,84.06
30833,10199,1506,4,258.19
30834,10199,1854,3,450.48
30835,10200,1753,6,12.31
30836,10200,1354,7,56.77
30837,10200,1833,10,392.03
30838,10200,944,10,460.54
30839,10201,602,3,41.48
30840,10201,1517,1,187.22
30841,10201,1669,5,327.0
30842,10202,648,6,380.02
30843,10202,1143,3,481.65
30844,10202,731,1,75.33
30845,10202,929,9,50.59
30846,10203,16,3,275.77
30847,10204,140,10,265.28
30848,10204,1633,5,113.9
30849,10204,619,9,389.1
30850,10205,591,7,496.11
30851,10206,1690,8,257.76
30852,10206,1190,5,215.19
30853,10206,1470,2,375.4
30854,10207,241,3,58.43
30855,10207,1385,8,6.17
30856,10208,741,3,27.98
30857,10208,487,6,42.08
30858,10208,1404,3,342.68
30859,10209,1595,9,373.08
30860,10209,1308,1,423.72
30861,10209,1302,7,274.36
30862,10209,1554,5,353.23
30863,10210,832,6,346.59
30864,10210,52,9,254.99
30865,10210,1299,2,479.66
30866,10210,347,9,319.67
30867,10211,1969,8,386.47
30868,10211,1006,5,374.99
30869,10211,1229,3,268.24
30870,10212,95,1,473.05
30871,10212,1037,7,205.7
30872,10212,1484,4,359.17
30873,10212,947,10,228.95
30874,10213,1477,1,74.31
30875,10214,1654,8,475.12
30876,10214,1456,3,254.77
30877,10214,570,3,473.15
30878,10214,596,5,51.03
30879,10215,1941,2,247.22
30880,10215,488,10,233.77
30881,10215,250,4,332.69
30882,10215,852,10,208.8
30883,10215,1399,8,383.71
30884,10216,1199,2,197.47
30885,10216,263,1,28.57
30886,10216,1732,10,377.51
30887,10216,187,10,193.26
30888,10216,1509,8,403.39
30889,10217,1206,10,408.51
30890,10217,1567,7,242.57
30891,10217,87,6,398.89
30892,10217,1722,8,240.88
30893,10218,1524,4,494.3
30894,10218,943,8,285.33
30895,10218,136,2,323.19
30896,10218,673,3,62.67
30897,10218,1740,10,7.67
30898,10219,1231,3,107.64
30899,10220,693,8,407.19
30900,10220,1666,9,11.21
30901,10220,1289,5,238.38
30902,10220,1084,3,127.0
30903,10220,1903,8,212.67
30904,10221,1725,9,421.76
30905,10221,1306,2,295.06
30906,10221,1910,8,82.79
30907,10221,1202,3,33.87
30908,10221,1947,7,455.41
30909,10222,1843,3,311.24
30910,10222,1875,7,134.08
30911,10222,935,3,397.57
30912,10222,1241,5,166.12
30913,10222,1300,10,63.42
30914,10223,336,6,67.83
30915,10224,1670,5,234.62
30916,10224,1727,9,214.44
30917,10225,726,9,205.38
30918,10225,998,3,124.77
30919,10225,682,6,223.91
30920,10226,1788,7,152.83
30921,10226,999,2,294.36
30922,10227,291,5,274.16
30923,10227,1620,10,189.93
30924,10228,391,5,325.55
30925,10228,399,10,44.76
30926,10229,986,6,232.35
30927,10229,1622,6,266.12
30928,10229,1101,10,489.17
30929,10229,776,3,467.48
30930,10230,1039,2,43.98
30931,10230,1658,7,107.41
30932,10230,16,8,275.77
30933,10230,739,5,292.29
30934,10230,1646,8,376.27
30935,10231,382,1,296.13
30936,10231,1816,9,276.69
30937,10232,688,7,92.85
30938,10232,1235,9,91.9
30939,10232,592,7,249.77
30940,10232,328,4,76.35
30941,10233,286,5,362.65
30942,10233,868,3,478.36
30943,10233,940,3,33.51
30944,10233,334,7,179.85
30945,10233,623,4,83.59
30946,10234,399,1,44.76
30947,10234,1586,10,349.5
30948,10234,864,8,370.69
30949,10234,1492,10,152.69
30950,10234,1930,2,110.07
30951,10235,1678,6,97.26
30952,10235,1275,4,190.81
30953,10236,126,2,404.18
30954,10236,900,10,408.92
30955,10237,313,3,482.15
30956,10237,1955,3,263.55
30957,10238,1683,7,360.7
30958,10238,712,8,139.4
30959,10238,1271,1,280.7
30960,10238,320,8,195.28
30961,10239,497,2,114.33
30962,10239,994,6,268.67
30963,10239,852,3,208.8
30964,10240,1309,5,438.49
30965,10240,235,5,110.08
30966,10241,190,8,310.15
30967,10241,175,8,113.31
30968,10241,818,2,191.48
30969,10242,373,9,208.23
30970,10242,1533,3,490.98
30971,10242,1355,4,442.93
30972,10243,1252,2,55.72
30973,10243,1443,2,278.02
30974,10243,1641,1,223.52
30975,10243,1192,8,129.96
30976,10243,1930,8,110.07
30977,10244,1972,2,181.47
30978,10244,575,4,174.93
30979,10244,1475,9,47.96
30980,10244,498,10,179.96
30981,10244,1843,5,311.24
30982,10245,1591,8,370.08
30983,10246,101,1,457.27
30984,10246,790,1,458.53
30985,10246,1072,9,218.03
30986,10247,1923,5,49.23
30987,10247,1534,6,173.0
30988,10248,279,6,484.38
30989,10248,888,9,158.27
30990,10248,1431,1,172.08
30991,10248,852,7,208.8
30992,10248,630,3,143.59
30993,10249,13,5,371.63
30994,10250,159,4,33.16
30995,10251,1495,10,422.82
30996,10252,1195,4,487.92
30997,10252,660,4,243.12
30998,10252,1672,7,23.48
30999,10253,1899,9,449.73
31000,10253,322,6,385.85
31001,10253,1630,7,217.42
31002,10253,229,2,354.81
31003,10253,1347,10,313.95
31004,10254,1811,3,357.78
31005,10254,1120,9,228.66
31006,10254,1019,4,399.75
31007,10255,209,4,342.13
31008,10255,1716,6,22.04
31009,10256,64,7,212.57
31010,10256,1520,5,357.97
31011,10256,485,5,221.35
31012,10256,1254,5,188.7
31013,10256,1072,6,218.03
31014,10257,1105,2,73.74
31015,10257,1297,6,422.78
31016,10258,1992,6,383.59
31017,10258,39,8,340.66
31018,10258,136,2,323.19
31019,10258,456,1,138.01
31020,10259,1243,9,390.32
31021,10259,197,3,492.07
31022,10259,1242,4,182.14
31023,10259,1352,7,348.59
31024,10259,185,2,487.57
31025,10260,845,3,244.51
31026,10260,1814,9,462.34
31027,10261,1475,9,47.96
31028,10261,1174,1,356.37
31029,10261,569,6,248.08
31030,10261,104,4,73.0
31031,10262,785,3,207.01
31032,10262,58,10,345.09
31033,10263,1384,6,79.67
31034,10263,1423,10,297.33
31035,10263,1573,4,363.54
31036,10263,569,9,248.08
31037,10264,237,1,295.15
31038,10264,1590,9,408.74
31039,10264,688,5,92.85
31040,10265,351,6,381.42
31041,10265,1346,5,442.73
31042,10265,767,5,110.47
31043,10266,240,4,169.31
31044,10266,1201,2,199.99
31045,10266,1296,7,273.22
31046,10267,1347,1,313.95
31047,10267,606,8,244.65
31048,10267,1226,8,321.18
31049,10267,1209,7,293.51
31050,10267,1040,3,466.19
31051,10268,67,2,91.66
31052,10268,386,9,41.34
31053,10268,1801,9,188.78
31054,10269,193,10,437.81
31055,10269,1612,4,45.69
31056,10269,1499,4,63.04
31057,10269,118,7,323.17
31058,10269,1450,7,71.22
31059,10270,424,10,346.76
31060,10271,548,10,85.54
31061,10271,1068,10,372.5
31062,10271,373,10,208.23
31063,10271,624,4,379.55
31064,10271,1422,9,362.11
31065,10272,329,4,100.19
31066,10273,21,5,461.32
31067,10273,1474,5,422.07
31068,10274,29,4,390.13
31069,10274,638,7,30.14
31070,10274,1282,5,219.26
31071,10275,1334,1,345.6
31072,10275,1986,1,176.55
31073,10275,477,6,76.84
31074,10276,1274,10,457.68
31075,10276,1282,2,219.26
31076,10276,714,7,314.12
31077,10276,517,9,81.09
31078,10277,1857,2,335.83
31079,10277,1468,1,97.53
31080,10278,808,7,201.44
31081,10278,1993,9,48.5
31082,10278,798,3,428.64
31083,10278,112,10,456.86
31084,10278,45,4,434.05
31085,10279,1889,10,320.33
31086,10279,756,8,136.47
31087,10279,1536,8,309.28
31088,10279,1900,7,495.1
31089,10280,1963,8,190.55
31090,10281,594,9,348.25
31091,10281,1550,1,458.65
31092,10281,198,9,473.13
31093,10282,1550,6,458.65
31094,10282,320,3,195.28
31095,10282,881,7,402.56
