order_id,customer_id,order_date,status,total_amount
12171,48,2024-04-22,Shipped,12509.91
12172,4576,2024-05-18,Shipped,1998.3
12173,657,2024-09-21,Processing,4640.27
12174,3583,2024-08-22,Delivered,4988.85
12175,1074,2024-02-14,Processing,1178.45
12176,4896,2023-10-29,Cancelled,4029.88
12177,4452,2024-04-15,Processing,971.94
12178,537,2024-05-05,Delivered,9057.76
12179,453,2024-06-03,Shipped,5682.7
12180,4393,2024-03-04,Processing,4194.84
12181,692,2024-01-02,Processing,1771.56
12182,1155,2024-02-09,Shipped,2015.86
12183,4349,2024-06-03,Delivered,3787.95
12184,3647,2024-05-01,Processing,4194.63
12185,4963,2024-04-12,Cancelled,4609.7
12186,4806,2024-10-05,Delivered,3624.08
12187,2343,2024-04-05,Cancelled,492.08
12188,3820,2024-04-17,Processing,4274.17
12189,3475,2024-05-11,Delivered,3308.99
12190,1606,2024-08-20,Processing,11109.64
12191,3714,2024-09-01,Cancelled,6259.67
12192,1919,2024-05-30,Processing,454.88
12193,2730,2024-02-20,Processing,4492.27
12194,1075,2024-07-18,Shipped,3852.89
12195,1738,2024-05-25,Cancelled,5785.72
12196,273,2024-02-04,Shipped,2608.61
12197,2900,2023-10-25,Cancelled,2603.79
12198,3864,2024-01-24,Cancelled,3077.63
12199,916,2024-02-09,Processing,2670.92
12200,2663,2024-01-02,Delivered,2767.92
12201,4574,2024-04-01,Processing,8278.03
12202,4167,2023-12-15,Delivered,2488.8
12203,4657,2024-08-24,Cancelled,10031.39
12204,4629,2024-08-27,Cancelled,10037.62
12205,3162,2023-10-29,Delivered,8073.98
12206,3991,2024-05-30,Delivered,4131.88
12207,4860,2024-03-03,Delivered,1926.12
12208,2334,2024-02-01,Delivered,885.46
12209,4491,2024-07-15,Shipped,2756.62
12210,1634,2024-07-28,Processing,5264.93
12211,142,2024-02-28,Processing,3724.24
12212,1459,2024-06-07,Cancelled,6159.89
12213,1543,2024-03-07,Shipped,6083.85
12214,24,2024-07-17,Delivered,2999.82
12215,2071,2023-11-14,Delivered,2129.5
12216,1331,2024-01-07,Cancelled,675.55
12217,1215,2024-01-30,Delivered,1666.6
12218,3469,2024-09-17,Processing,6760.62
12219,4138,2023-11-18,Shipped,2855.48
12220,3643,2023-11-29,Shipped,6366.4
12221,3097,2023-12-27,Delivered,1701.4
12222,931,2024-06-22,Processing,2853.85
12223,2062,2024-08-26,Processing,8347.31
12224,2933,2024-05-19,Cancelled,2677.85
12225,3696,2024-06-13,Cancelled,5882.65
12226,1276,2023-12-18,Shipped,219.0
12227,3685,2024-01-06,Shipped,6061.66
12228,3035,2024-07-11,Delivered,1721.99
12229,3738,2024-08-29,Processing,6243.47
12230,3315,2024-01-13,Processing,812.16
12231,4380,2024-05-29,Shipped,7845.16
12232,2886,2024-06-01,Processing,8437.92
12233,3572,2023-12-20,Delivered,3497.86
12234,2673,2024-09-17,Delivered,2135.71
12235,4775,2024-09-23,Shipped,1793.71
12236,3779,2024-01-05,Delivered,6111.54
12237,1783,2024-08-04,Delivered,2657.88
12238,1788,2024-08-02,Shipped,470.1
12239,2558,2024-07-15,Delivered,1424.48
12240,1535,2023-11-22,Cancelled,4982.08
12241,1857,2023-12-11,Cancelled,2475.76
12242,2564,2024-01-29,Shipped,3805.73
12243,1494,2023-12-20,Shipped,4678.31
12244,1848,2024-03-24,Delivered,467.44
12245,3033,2024-08-09,Delivered,8575.25
12246,4954,2024-01-16,Shipped,4748.46
12247,2013,2024-10-13,Processing,6679.38
12248,2918,2024-09-01,Shipped,5062.69
12249,2219,2024-03-07,Cancelled,514.18
12250,3711,2023-11-03,Processing,2035.26
12251,3476,2023-11-26,Cancelled,6072.19
12252,2872,2024-05-22,Processing,2467.4
12253,4573,2024-07-23,Shipped,7473.02
12254,2901,2024-04-10,Delivered,6785.64
12255,1117,2024-04-16,Processing,2711.64
12256,2789,2024-09-27,Cancelled,9865.73
12257,4560,2024-08-21,Cancelled,2340.47
12258,2531,2024-06-13,Delivered,4400.13
12259,3314,2024-01-14,Processing,7664.26
12260,134,2024-09-18,Processing,4958.05
12261,2830,2023-11-14,Processing,2611.72
12262,2003,2024-10-09,Shipped,7538.32
12263,3290,2024-06-08,Processing,5499.62
12264,4078,2024-04-25,Delivered,4187.12
12265,1352,2024-03-10,Shipped,8897.68
12266,2409,2024-02-11,Shipped,9252.27
12267,4687,2024-10-06,Processing,2174.9
12268,4636,2023-10-23,Shipped,662.82
12269,1404,2024-05-05,Delivered,1600.75
12270,3956,2024-08-24,Cancelled,3524.04
12271,3555,2023-12-30,Cancelled,4666.71
12272,3184,2024-06-29,Processing,3649.42
12273,4040,2024-06-18,Cancelled,9829.9
12274,1666,2024-07-20,Processing,2748.05
12275,1890,2024-01-05,Shipped,6177.39
12276,4430,2024-07-11,Processing,1999.32
12277,4434,2024-01-23,Cancelled,2027.59
12278,2667,2024-04-18,Delivered,4340.46
12279,2565,2024-03-10,Cancelled,1871.57
12280,2843,2024-04-06,Shipped,4527.5
12281,3736,2024-09-18,Shipped,536.96
12282,4378,2023-11-27,Delivered,2853.34
12283,3761,2024-07-07,Processing,3892.78
12284,4810,2024-01-29,Delivered,6706.43
12285,3091,2023-11-09,Delivered,2020.38
12286,3475,2024-03-24,Shipped,2740.05
12287,2118,2024-04-06,Delivered,2338.63
12288,4799,2023-10-22,Processing,927.12
12289,2583,2023-11-13,Processing,4233.4
12290,194,2024-02-14,Cancelled,6873.84
12291,135,2024-06-22,Delivered,7993.17
12292,3331,2024-03-21,Delivered,4525.68
12293,3477,2024-09-14,Cancelled,3603.38
12294,3298,2024-08-03,Shipped,5803.82
12295,2227,2024-07-19,Cancelled,8238.41
12296,1531,2024-02-24,Processing,3684.78
12297,1581,2024-02-19,Delivered,2768.64
12298,3766,2024-10-04,Shipped,5837.21
12299,2749,2024-10-10,Delivered,6615.86
12300,787,2024-04-01,Cancelled,655.43
12301,4353,2024-08-04,Processing,6180.32
12302,335,2023-12-30,Shipped,3722.86
12303,4479,2024-03-12,Processing,7802.86
12304,2756,2023-12-03,Shipped,6032.38
12305,1648,2024-06-06,Processing,374.31
12306,477,2024-05-29,Delivered,190.26
12307,1861,2024-04-07,Delivered,555.2
12308,204,2024-06-27,Shipped,5421.78
12309,4693,2024-07-26,Cancelled,4407.29
12310,4090,2024-01-03,Delivered,5073.7
12311,1892,2024-02-16,Shipped,6055.66
12312,180,2024-06-07,Shipped,3981.27
12313,1846,2024-02-19,Shipped,2079.84
12314,2637,2024-07-17,Delivered,5867.1
12315,194,2024-07-24,Processing,7459.98
12316,4439,2023-10-31,Shipped,1827.44
12317,3317,2024-10-06,Shipped,3075.48
12318,4223,2024-04-26,Shipped,3618.5
12319,4142,2024-09-08,Cancelled,7969.57
12320,4877,2024-09-08,Shipped,1830.96
12321,2536,2023-11-23,Shipped,2456.98
12322,4580,2024-05-13,Cancelled,6216.45
12323,3480,2024-06-24,Shipped,202.05
12324,2198,2024-05-14,Cancelled,6499.99
12325,4380,2024-07-17,Shipped,8494.56
12326,267,2024-02-11,Cancelled,6152.48
12327,3714,2024-03-29,Shipped,2743.6
12328,4290,2023-12-08,Cancelled,1257.33
12329,756,2024-04-13,Cancelled,6373.58
12330,1697,2024-03-20,Delivered,8447.26
12331,4491,2024-05-09,Shipped,3306.03
12332,3389,2024-08-09,Shipped,295.49
12333,2753,2024-05-10,Shipped,2134.7
12334,1603,2023-11-05,Delivered,6616.9
12335,1317,2023-12-25,Processing,2257.09
12336,4663,2024-06-07,Shipped,3481.15
12337,78,2024-03-31,Processing,3969.65
12338,4549,2024-05-07,Delivered,2815.17
12339,4259,2024-05-10,Cancelled,4757.68
12340,4432,2024-06-27,Shipped,1631.04
12341,3340,2024-08-18,Processing,7399.82
12342,4177,2024-04-30,Processing,4870.39
12343,2978,2024-03-31,Processing,5176.74
12344,3973,2023-11-11,Delivered,6510.59
12345,2465,2024-08-15,Delivered,5472.93
12346,3662,2024-02-03,Cancelled,9983.53
12347,4381,2023-11-16,Cancelled,2986.63
12348,3065,2024-02-22,Cancelled,8512.67
12349,2982,2024-02-14,Cancelled,3040.44
12350,2100,2024-10-09,Processing,6838.07
12351,2283,2024-03-01,Delivered,6360.84
12352,4248,2024-03-20,Delivered,6536.72
12353,2088,2024-06-19,Processing,4210.16
12354,1322,2024-02-09,Delivered,2235.63
12355,3864,2024-06-08,Delivered,973.88
12356,2356,2024-02-10,Shipped,4564.64
12357,3719,2023-11-26,Delivered,2735.92
12358,3183,2024-02-27,Processing,1054.08
12359,1267,2024-08-10,Processing,3857.09
12360,2522,2024-02-13,Shipped,4739.64
12361,89,2024-04-05,Cancelled,3039.98
12362,1255,2024-03-07,Processing,216.7
12363,4652,2024-07-06,Processing,164.08
12364,3690,2024-07-14,Processing,2992.25
12365,3525,2024-04-23,Shipped,5050.12
12366,3824,2024-07-14,Processing,3659.26
12367,1149,2024-08-17,Cancelled,2976.57
12368,2306,2024-10-08,Processing,5185.28
12369,3330,2024-01-23,Processing,4221.02
12370,2427,2024-08-06,Processing,7008.79
12371,937,2024-01-31,Delivered,12309.68
12372,3158,2024-08-21,Cancelled,8613.74
12373,737,2024-06-19,Processing,1522.52
12374,2568,2023-11-26,Delivered,2218.71
12375,1320,2024-02-05,Shipped,749.45
12376,1656,2024-04-18,Cancelled,4188.12
12377,4463,2024-04-12,Delivered,6309.44
12378,4465,2023-10-24,Delivered,1973.28
12379,769,2024-08-06,Processing,6526.01
12380,2995,2024-08-22,Shipped,5716.22
12381,2280,2024-03-17,Cancelled,1710.08
12382,1426,2023-11-09,Delivered,3950.88
12383,4068,2024-06-15,Cancelled,5911.47
12384,1467,2024-10-06,Processing,130.02
12385,4455,2023-10-22,Shipped,1860.6
12386,4238,2024-02-29,Delivered,8862.6
12387,2957,2024-09-14,Processing,6496.63
12388,2092,2024-06-10,Delivered,140.8
12389,4175,2024-04-25,Cancelled,2951.92
12390,4872,2024-01-29,Processing,2810.64
12391,2743,2023-12-31,Delivered,158.91
12392,3250,2024-02-05,Cancelled,3516.96
12393,672,2024-07-25,Delivered,1636.14
12394,4887,2024-09-20,Delivered,1402.52
12395,4164,2024-05-14,Shipped,1267.9
12396,386,2024-04-17,Delivered,7463.96
12397,2489,2024-02-18,Cancelled,2149.24
12398,4556,2024-10-10,Processing,9978.05
12399,1943,2024-08-24,Processing,3390.65
12400,3586,2024-01-03,Processing,521.43
12401,4225,2024-09-14,Delivered,4999.32
12402,3093,2023-12-10,Processing,2578.8
12403,842,2023-10-17,Delivered,2211.6
12404,3082,2024-02-25,Shipped,3776.29
12405,4905,2023-10-17,Cancelled,5631.82
12406,4389,2024-06-14,Processing,1640.84
12407,621,2024-02-10,Delivered,4391.29
12408,4462,2023-11-27,Processing,5532.62
12409,3530,2024-04-10,Delivered,8042.22
12410,255,2024-10-01,Shipped,6766.56
12411,4934,2024-05-09,Cancelled,2081.42
12412,3837,2024-05-25,Delivered,7802.71
12413,2010,2024-10-02,Shipped,300.42
12414,1667,2024-09-03,Processing,274.98
12415,879,2023-12-16,Delivered,8735.14
12416,880,2024-05-01,Shipped,972.77
12417,3943,2023-11-15,Cancelled,3904.45
12418,4477,2023-12-13,Processing,7767.23
12419,2278,2023-10-26,Delivered,2610.96
12420,4878,2024-09-05,Shipped,3767.63
12421,3373,2024-07-06,Cancelled,5166.49
12422,2499,2024-06-12,Shipped,4113.09
12423,2219,2023-10-23,Cancelled,739.38
12424,4920,2024-08-26,Processing,6974.12
12425,1378,2024-05-26,Cancelled,298.92
12426,3894,2023-11-05,Processing,11680.8
12427,1343,2024-07-07,Cancelled,1419.31
12428,2337,2024-01-05,Delivered,6760.92
12429,417,2023-11-07,Delivered,2008.73
12430,2950,2024-07-01,Delivered,3579.4
12431,1989,2024-10-09,Delivered,6661.82
12432,1134,2024-01-18,Delivered,8192.99
12433,4807,2024-05-14,Delivered,3783.66
12434,760,2023-12-31,Processing,3210.77
12435,2617,2024-06-08,Processing,2827.8
12436,4007,2024-08-15,Processing,2869.72
12437,4812,2023-12-10,Delivered,2529.87
12438,2003,2024-03-08,Delivered,4523.2
12439,340,2024-09-07,Processing,647.73
12440,4871,2024-01-24,Delivered,5986.26
12441,1531,2024-09-27,Delivered,5092.49
12442,3132,2024-02-22,Shipped,1381.94
12443,4174,2024-09-26,Cancelled,7756.1
12444,1826,2024-09-18,Delivered,5371.75
12445,3361,2024-01-05,Cancelled,1427.1
12446,2138,2024-01-01,Delivered,958.59
12447,4170,2024-04-12,Shipped,2698.36
12448,934,2024-09-05,Delivered,6374.01
12449,3827,2024-09-22,Cancelled,7650.32
12450,313,2024-09-16,Processing,6019.85
12451,4976,2024-06-16,Shipped,90.94
12452,3430,2024-05-10,Cancelled,8028.68
12453,453,2024-02-09,Delivered,1211.19
12454,4834,2024-06-06,Processing,414.71
12455,682,2024-06-16,Processing,3785.24
12456,3082,2024-02-15,Delivered,3234.77
12457,4228,2024-09-21,Cancelled,5373.99
12458,3721,2023-11-28,Shipped,3531.66
12459,1002,2024-01-25,Shipped,10690.11
12460,1261,2024-07-05,Shipped,4685.58
12461,2570,2024-08-24,Processing,2346.77
12462,2001,2024-02-08,Delivered,6421.23
12463,2782,2024-10-02,Cancelled,4901.74
12464,19,2024-09-08,Cancelled,9018.91
12465,4153,2024-07-24,Processing,3405.33
12466,1458,2023-10-24,Delivered,5657.69
12467,4872,2024-09-14,Delivered,4996.41
12468,1627,2024-04-04,Cancelled,4417.26
12469,3930,2024-01-09,Shipped,834.35
12470,4301,2024-05-21,Processing,4347.89
12471,909,2024-04-21,Cancelled,3921.6
12472,3107,2024-04-01,Shipped,9119.67
12473,4439,2024-02-29,Delivered,4128.24
12474,1146,2023-10-24,Shipped,2629.27
12475,4751,2024-05-02,Cancelled,2347.02
12476,1251,2024-10-12,Delivered,7633.1
12477,1668,2024-02-07,Delivered,5352.78
12478,3965,2024-03-12,Delivered,2427.44
12479,2686,2023-12-07,Delivered,2954.78
12480,3661,2024-09-02,Cancelled,1694.0
12481,4322,2024-02-28,Cancelled,1775.57
12482,4146,2024-05-20,Shipped,4630.6
12483,5,2024-02-09,Shipped,3065.86
12484,4248,2024-01-03,Delivered,343.97
12485,1033,2024-07-12,Cancelled,2978.33
12486,539,2024-06-14,Processing,4876.56
12487,415,2023-10-26,Cancelled,999.73
12488,3669,2024-03-19,Delivered,7294.88
12489,3669,2024-06-29,Processing,6534.66
12490,1932,2024-03-31,Delivered,1767.15
12491,4024,2023-12-25,Processing,4194.1
12492,4170,2024-03-15,Shipped,9247.23
12493,2625,2023-11-18,Delivered,6908.22
12494,2152,2023-12-18,Cancelled,2916.12
12495,3710,2024-07-14,Cancelled,4088.72
12496,3294,2023-12-17,Cancelled,329.68
12497,282,2024-02-03,Shipped,3963.23
12498,97,2023-11-03,Shipped,7138.94
12499,5000,2024-01-08,Processing,1775.79
12500,108,2024-05-21,Delivered,2837.0
12501,3847,2024-04-10,Processing,764.87
12502,1036,2024-09-26,Delivered,991.69
12503,4920,2024-07-25,Delivered,6895.84
12504,4209,2024-09-16,Delivered,5503.79
12505,1583,2024-08-06,Processing,730.75
12506,343,2024-01-24,Cancelled,5520.71
12507,3739,2024-05-12,Cancelled,2374.6
12508,4415,2024-08-23,Processing,2912.2
12509,4875,2024-07-05,Cancelled,12335.32
12510,2695,2024-01-18,Cancelled,299.83
12511,4782,2023-10-25,Shipped,3878.77
12512,1631,2024-08-25,Delivered,13689.11
12513,492,2023-11-25,Shipped,1861.55
12514,3481,2024-03-17,Shipped,3932.65
12515,481,2024-06-24,Processing,5476.76
12516,941,2024-05-12,Delivered,20.07
12517,4827,2024-04-05,Processing,1417.51
12518,3235,2024-05-17,Cancelled,3961.23
12519,3950,2024-02-01,Shipped,3147.44
12520,4459,2024-02-14,Shipped,9028.62
12521,2812,2024-06-06,Processing,6520.26
12522,3178,2023-12-13,Shipped,5381.06
12523,1993,2024-06-19,Cancelled,2433.27
12524,2046,2024-07-18,Shipped,1978.95
12525,440,2023-11-06,Shipped,732.2
12526,4045,2024-06-26,Processing,1471.47
12527,3239,2024-09-17,Shipped,922.2
12528,3628,2024-05-29,Processing,2965.36
12529,402,2024-08-19,Processing,1262.3
12530,903,2024-08-30,Processing,1951.74
12531,3052,2024-05-06,Shipped,4322.34
12532,292,2023-12-03,Processing,4771.56
12533,4636,2024-03-27,Processing,905.98
12534,769,2024-09-09,Cancelled,1813.06
12535,2339,2024-09-15,Delivered,1724.19
12536,1234,2024-09-15,Delivered,4012.96
12537,1335,2024-01-15,Delivered,1792.26
12538,4710,2024-06-11,Processing,2824.18
12539,2888,2024-08-03,Shipped,2117.66
12540,2788,2024-05-01,Delivered,6048.09
12541,2610,2024-03-18,Processing,7327.64
12542,826,2024-07-28,Delivered,1691.46
12543,51,2024-10-01,Shipped,26.77
12544,3141,2024-07-27,Processing,1548.39
12545,2553,2024-08-27,Delivered,4939.56
12546,3775,2024-05-24,Delivered,2175.29
12547,1930,2024-05-30,Shipped,2011.46
12548,3413,2024-06-25,Cancelled,7943.12
12549,4019,2024-06-15,Shipped,689.55
12550,1360,2024-08-06,Shipped,4195.46
12551,4357,2023-11-27,Delivered,3450.83
12552,204,2024-04-21,Delivered,1759.6
12553,2158,2024-08-26,Shipped,133.0
12554,604,2024-09-14,Delivered,946.3
12555,4196,2024-02-15,Cancelled,3669.11
12556,927,2024-06-11,Shipped,2862.28
12557,1222,2024-06-20,Cancelled,14237.45
12558,4194,2024-10-11,Delivered,1650.3
12559,4970,2024-06-09,Processing,107.08
12560,2847,2024-04-02,Delivered,4926.34
12561,1648,2024-09-09,Shipped,5112.87
12562,2226,2024-08-31,Cancelled,7030.0
12563,945,2024-09-28,Processing,5425.77
12564,574,2023-10-28,Delivered,8811.71
12565,1870,2024-03-26,Shipped,442.09
12566,4251,2024-08-13,Cancelled,186.79
12567,1547,2024-09-23,Processing,1744.26
12568,4978,2024-08-30,Shipped,8161.34
12569,2448,2024-07-17,Shipped,6174.45
12570,3706,2024-05-23,Shipped,3713.07
12571,3496,2024-07-10,Delivered,5366.79
12572,1496,2024-10-08,Processing,1141.41
12573,618,2024-08-12,Cancelled,9365.85
12574,2338,2024-08-25,Cancelled,1374.03
12575,1310,2023-10-19,Processing,4022.08
12576,3202,2024-06-08,Shipped,3186.69
12577,292,2024-02-06,Cancelled,6472.57
12578,1377,2024-05-20,Shipped,6408.11
12579,1531,2024-05-30,Cancelled,5985.33
12580,2687,2024-05-21,Cancelled,5080.39
12581,2413,2024-09-14,Processing,2004.32
12582,4505,2023-12-26,Cancelled,6297.2
12583,1559,2023-12-13,Delivered,4137.87
12584,812,2024-05-18,Shipped,1891.85
12585,2784,2023-10-22,Cancelled,2451.67
12586,3356,2024-04-20,Delivered,5574.51
12587,3999,2024-06-13,Cancelled,3083.17
12588,721,2024-10-08,Shipped,4224.53
12589,4044,2024-07-22,Processing,9476.13
12590,860,2024-05-22,Delivered,1897.3
12591,2881,2024-02-04,Delivered,6006.22
12592,2594,2024-09-26,Processing,782.06
12593,422,2023-12-27,Processing,10804.54
12594,978,2024-03-06,Shipped,7933.2
12595,142,2024-07-13,Cancelled,2351.7
12596,1275,2024-09-06,Processing,2361.12
12597,4427,2024-01-14,Cancelled,3043.46
12598,3449,2024-09-04,Cancelled,3465.1
12599,2053,2024-07-16,Processing,5877.49
12600,2680,2024-07-10,Shipped,1972.25
12601,3702,2024-01-15,Shipped,6000.65
12602,2644,2024-06-06,Shipped,294.32
12603,799,2024-05-23,Delivered,1480.17
12604,2631,2023-10-24,Shipped,886.38
12605,2244,2023-12-02,Processing,2344.8
12606,4326,2024-05-31,Shipped,832.88
12607,3457,2023-11-01,Cancelled,7757.79
12608,4097,2024-01-01,Processing,7014.54
12609,667,2024-02-19,Processing,954.49
12610,1769,2024-05-07,Cancelled,5419.34
12611,2032,2023-11-27,Shipped,5193.02
12612,4615,2023-10-21,Shipped,1733.97
12613,1678,2024-01-04,Shipped,6223.46
12614,4994,2023-10-26,Cancelled,4503.59
12615,3425,2024-09-11,Processing,9675.7
12616,1168,2024-06-17,Cancelled,9228.26
12617,515,2024-04-06,Processing,2313.05
12618,1264,2024-07-19,Processing,6047.07
12619,1970,2024-02-29,Delivered,5309.77
12620,4670,2024-09-22,Processing,3439.74
12621,4149,2024-10-06,Delivered,4045.63
12622,1644,2024-04-24,Delivered,9370.56
12623,1216,2024-08-30,Shipped,820.95
12624,4748,2024-03-10,Shipped,1220.85
12625,817,2024-06-19,Shipped,1110.39
12626,496,2024-07-22,Cancelled,5507.83
12627,1403,2024-05-30,Shipped,2643.0
12628,3401,2023-12-25,Shipped,6264.16
12629,2269,2023-12-15,Cancelled,3886.95
12630,4898,2024-04-19,Cancelled,3084.22
12631,4578,2024-01-08,Delivered,2054.24
12632,2154,2024-06-23,Cancelled,5423.36
12633,646,2024-10-08,Cancelled,2589.39
12634,3297,2023-11-13,Cancelled,7082.02
12635,2877,2024-08-16,Shipped,5732.84
12636,4791,2023-10-25,Processing,5842.14
12637,907,2024-05-15,Shipped,1344.68
12638,4907,2023-10-20,Shipped,5042.64
12639,1174,2023-12-30,Shipped,1776.31
12640,4623,2024-10-03,Processing,2522.8
12641,1451,2024-08-30,Shipped,950.58
12642,4874,2024-07-27,Delivered,3215.3
12643,3024,2024-09-17,Processing,5050.88
12644,1986,2023-12-15,Shipped,2564.84
12645,3912,2024-03-30,Processing,2261.56
12646,4591,2023-12-06,Delivered,4437.59
12647,286,2024-03-20,Cancelled,3820.8
12648,2258,2024-08-15,Delivered,7216.04
12649,4522,2024-03-07,Cancelled,8428.88
12650,2881,2024-01-27,Cancelled,3712.66
12651,2299,2023-11-22,Cancelled,4189.8
12652,3395,2024-09-12,Delivered,2770.58
12653,197,2024-01-21,Processing,15025.57
12654,3386,2024-05-17,Processing,2829.3
12655,1902,2024-06-05,Shipped,5138.84
12656,952,2024-04-12,Cancelled,7558.5
12657,3924,2023-11-18,Shipped,4069.42
12658,1090,2024-04-21,Shipped,7438.64
12659,3917,2024-06-11,Delivered,3002.93
12660,2756,2024-09-24,Shipped,883.16
12661,643,2023-12-05,Cancelled,2402.1
12662,1680,2024-05-22,Processing,8846.06
12663,2836,2024-01-31,Processing,3739.84
12664,4366,2024-08-24,Shipped,9603.66
12665,1207,2024-08-10,Delivered,2415.7
12666,910,2024-08-03,Cancelled,3568.74
12667,184,2024-01-16,Delivered,6551.54
12668,3838,2024-08-06,Cancelled,396.52
12669,3535,2024-10-04,Shipped,1744.88
12670,2017,2024-06-29,Shipped,3611.09
12671,4047,2024-04-24,Delivered,97.0
12672,1539,2024-06-24,Cancelled,4769.89
12673,3109,2023-10-28,Delivered,4724.62
12674,2648,2024-04-15,Delivered,9616.73
12675,647,2024-08-19,Cancelled,9821.38
12676,1086,2024-01-07,Delivered,6282.21
12677,2868,2024-05-04,Shipped,5291.25
12678,2742,2024-03-25,Delivered,12134.12
12679,1717,2023-12-24,Delivered,731.4
12680,4674,2023-10-26,Delivered,6500.81
12681,1156,2023-11-29,Cancelled,5546.52
12682,3624,2024-06-28,Processing,4708.25
12683,349,2024-09-18,Shipped,6711.86
12684,3168,2023-12-12,Delivered,7362.16
12685,1495,2023-11-18,Cancelled,499.5
12686,4585,2024-10-02,Cancelled,1429.05
12687,1209,2024-09-01,Shipped,5444.04
12688,3524,2023-10-17,Shipped,4631.14
12689,812,2024-03-16,Processing,8657.29
12690,809,2024-08-28,Processing,8149.84
12691,4662,2024-03-06,Cancelled,7042.22
12692,3865,2024-09-27,Shipped,3229.34
12693,4837,2024-01-02,Delivered,6652.97
12694,3488,2023-11-01,Delivered,5714.27
12695,4254,2024-03-21,Processing,5519.92
12696,760,2024-10-01,Processing,6625.73
12697,411,2023-12-15,Delivered,1488.0
12698,3619,2023-10-20,Delivered,794.01
12699,4156,2024-02-15,Shipped,6307.87
12700,2271,2024-08-14,Delivered,1083.8
12701,4625,2024-04-07,Delivered,1454.3
12702,4428,2024-06-21,Delivered,5190.85
12703,4052,2024-08-01,Processing,5320.98
12704,2119,2024-05-14,Shipped,2619.9
12705,2538,2024-02-15,Cancelled,12220.07
12706,292,2024-06-11,Delivered,5694.32
12707,1649,2024-08-30,Delivered,9526.19
12708,4696,2023-10-21,Delivered,4000.38
12709,4619,2023-10-17,Processing,2996.61
12710,1148,2024-08-31,Shipped,1407.96
12711,3831,2024-09-07,Shipped,1240.52
12712,4479,2024-05-23,Delivered,6000.86
12713,1853,2023-12-13,Shipped,5187.66
12714,2161,2024-01-17,Shipped,4107.05
12715,3269,2024-01-03,Cancelled,2705.09
12716,3457,2023-11-03,Shipped,8335.19
12717,4408,2024-09-12,Delivered,547.74
12718,3331,2024-01-06,Shipped,7202.7
12719,4941,2024-02-21,Processing,496.73
12720,4708,2024-03-30,Delivered,2419.92
12721,721,2024-01-13,Delivered,3915.15
12722,1282,2024-01-21,Cancelled,9490.75
12723,170,2024-06-27,Shipped,6359.81
12724,2863,2024-05-06,Shipped,1806.59
12725,2001,2024-03-15,Delivered,7498.32
12726,1997,2024-03-17,Processing,3219.01
12727,2695,2024-04-13,Cancelled,2176.61
12728,411,2024-03-24,Cancelled,1440.78
12729,902,2024-03-10,Shipped,634.04
12730,2585,2024-07-13,Delivered,2651.4
12731,3303,2024-07-16,Shipped,2872.77
12732,1748,2024-03-14,Processing,2068.96
12733,2273,2024-04-19,Delivered,8517.3
12734,3470,2024-07-22,Cancelled,5580.18
12735,1540,2024-02-26,Cancelled,9456.62
12736,1817,2024-01-28,Delivered,680.11
12737,12,2024-07-21,Shipped,2769.72
12738,2475,2023-12-04,Delivered,968.8
12739,4461,2024-09-02,Cancelled,6032.95
12740,4568,2024-08-05,Cancelled,1616.7
12741,2359,2024-05-05,Cancelled,4730.15
12742,2714,2024-07-25,Cancelled,5693.6
12743,293,2024-01-13,Delivered,2777.85
12744,4174,2023-11-22,Cancelled,2376.78
12745,4031,2024-07-13,Processing,457.14
12746,1257,2024-07-24,Cancelled,6289.85
12747,4829,2024-06-20,Delivered,6096.26
12748,4113,2024-08-24,Shipped,3147.27
12749,2883,2024-10-02,Shipped,164.1
12750,3144,2024-09-06,Shipped,2939.52
12751,702,2024-05-20,Processing,10253.91
12752,744,2024-01-10,Cancelled,1769.87
12753,2729,2024-05-10,Delivered,5356.22
12754,2455,2023-11-05,Delivered,8716.22
12755,3822,2024-06-26,Shipped,3283.17
12756,2760,2024-10-01,Cancelled,381.17
12757,1551,2024-08-05,Shipped,3059.7
12758,3191,2024-09-14,Processing,9221.42
12759,3814,2024-03-18,Delivered,6532.08
12760,2355,2024-08-19,Cancelled,11118.53
12761,1359,2024-09-08,Shipped,5076.28
12762,500,2024-06-08,Delivered,10557.47
12763,839,2023-11-24,Shipped,4041.4
12764,3050,2024-01-12,Shipped,2428.24
12765,4543,2024-02-20,Processing,4108.03
12766,2656,2024-04-24,Cancelled,10096.68
12767,1703,2024-03-11,Delivered,2182.78
12768,3772,2024-01-30,Shipped,6237.4
12769,4322,2024-10-05,Processing,4621.29
12770,549,2024-09-16,Processing,5058.02
12771,852,2024-01-04,Cancelled,2450.03
12772,1004,2024-07-02,Shipped,2711.39
12773,4115,2024-05-31,Processing,7903.1
12774,333,2024-07-05,Processing,2421.96
12775,3545,2024-01-08,Cancelled,3864.36
12776,2083,2024-08-18,Shipped,931.66
12777,1880,2024-08-16,Shipped,2460.35
12778,854,2024-05-13,Delivered,2474.4
12779,394,2023-11-20,Shipped,4757.91
12780,4458,2024-07-01,Cancelled,5071.94
12781,676,2024-03-30,Delivered,5690.77
12782,1118,2024-10-14,Processing,3640.23
12783,2930,2024-06-03,Delivered,3371.97
12784,2746,2024-04-18,Processing,3260.98
12785,3584,2024-02-10,Processing,4817.21
12786,3716,2024-04-18,Delivered,3095.76
